"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"MECOM" -1.79992970878809 3.20337297540978 -1.37334294644664 0.218570856054184 0.42439238302355 -4.59370818129121
"LOC283856" 2.67969562527591 -0.621402192343375 1.37326238486849 0.218594552906724 0.42439238302355 -4.59370849523391
"CYP2F1" 2.67969562527591 -0.621402192343375 1.37326238486849 0.218594552906724 0.42439238302355 -4.59370849523391
"CREG2" 2.67969562527591 -0.621402192343375 1.37326238486849 0.218594552906724 0.42439238302355 -4.59370849523391
"LINC00028" 2.67969562527591 -0.621402192343375 1.37326238486849 0.218594552906724 0.42439238302355 -4.59370849523391
"GADL1" 2.67969562527591 -0.621402192343375 1.37326238486849 0.218594552906724 0.42439238302355 -4.59370849523391
"COLEC10" 2.67969562527591 -0.621402192343375 1.37326238486849 0.218594552906724 0.42439238302355 -4.59370849523391
"ATP1A4" 2.55264498474401 -0.557876872077426 1.37313815493679 0.218631099186652 0.42439238302355 -4.59370897934734
"HS6ST3" 2.55264498474401 -0.557876872077426 1.37313815493679 0.218631099186652 0.42439238302355 -4.59370897934734
"LINC00511" 2.55264498474401 -0.557876872077426 1.37313815493679 0.218631099186652 0.42439238302355 -4.59370897934734
"PNPLA3" 2.55264498474401 -0.557876872077426 1.37313815493679 0.218631099186652 0.42439238302355 -4.59370897934734
"NMUR2" 2.55264498474401 -0.557876872077426 1.37313815493679 0.218631099186652 0.42439238302355 -4.59370897934734
"MIR339" 2.55264498474401 -0.557876872077426 1.37313815493679 0.218631099186652 0.42439238302355 -4.59370897934734
"WDR31" 2.55264498474401 -0.557876872077426 1.37313815493679 0.218631099186652 0.42439238302355 -4.59370897934734
"TUBBP5" 2.55264498474401 -0.557876872077426 1.37313815493679 0.218631099186652 0.42439238302355 -4.59370897934734
"KDM3B" -1.73654170412388 4.98392440553157 -1.37295480892004 0.21868504650382 0.424459301749221 -4.59370969382727
"FOXL1" -2.35712227045664 1.8970067555229 -1.37280394908169 0.218729444206515 0.424507674772453 -4.59371028170857
"SIL1" -1.97628985242985 4.08403429759124 -1.37247198542813 0.218827169104551 0.424659526795932 -4.59371157531705
"ITPR2" -1.80821401226857 3.9999963775106 -1.37192959255718 0.218986926187874 0.424852118813101 -4.59371368890124
"SNX13" -1.73195819523331 3.70838847463303 -1.37190146405548 0.218995214073523 0.424852118813101 -4.59371379851063
"LZTS1" -2.86951783832494 2.15320453945705 -1.37190080942487 0.218995406959687 0.424852118813101 -4.59371380106155
"YLPM1" -1.88137131578127 4.57557628526759 -1.37187036661319 0.219004377069505 0.424852118813101 -4.59371391968907
"HNRNPK" -1.73954561507532 8.52623705156292 -1.37176987548106 0.219033989591138 0.42487175145662 -4.59371431127529
"VILL" -2.01953371821931 2.52069372976481 -1.37148818056806 0.219117018207723 0.424994985395422 -4.5937154089551
"XPNPEP3" -2.34693548114435 1.89191336086675 -1.37111088909062 0.219228268247478 0.42517293024204 -4.59371687912824
"PPBP" -2.46952237457409 1.95320680758163 -1.37078788370558 0.21932355186353 0.425319880780193 -4.59371813775134
"PLIN3" -1.94335321185274 4.80453157146889 -1.37057689632782 0.219385811447071 0.425402769514439 -4.5937189598769
"POPDC2" -2.33402702093285 1.885459130761 -1.37034431310223 0.219454462225151 0.42549803532482 -4.59371986614461
"RB1CC1" -1.91516014025904 4.51223836140985 -1.37020386838731 0.219495926220218 0.425509703087287 -4.59372041338798
"ANP32A" 1.73232331159906 7.62393583968342 1.37019168689662 0.219499522939554 0.425509703087287 -4.59372046085307
"TP53I3" -1.99930026653962 2.87905980100807 -1.37007491911267 0.219534002621885 0.425514552581825 -4.59372091583681
"ZNF614" -1.97269903103705 2.49727638617368 -1.37005099391398 0.219541067960508 0.425514552581825 -4.59372100906071
"FZD8" -2.40805835863373 1.92247479961145 -1.36977404672557 0.219622868084532 0.425612391049768 -4.59372208817193
"C1QB" 1.83286213694883 8.33895457730382 1.36967459347535 0.219652249689924 0.425612391049768 -4.59372247568393
"EMC8" -1.83507950564496 4.41327979895588 -1.36963037759585 0.219665313588516 0.425612391049768 -4.59372264796727
"EPC2" -1.73767236643596 3.31699761283121 -1.36959817968352 0.219674827135178 0.425612391049768 -4.59372277342346
"ZNF44" -1.96537354524437 2.49361364327734 -1.36954384655703 0.219690881839694 0.425612391049768 -4.59372298512712
"DNAJA4" -2.13928354846825 5.1981768757363 -1.36947857337099 0.219710170588574 0.425612391049768 -4.59372323945707
"RPL23AP82" -2.33295107088399 1.88492115573658 -1.36932765215866 0.21975477488553 0.425612391049768 -4.59372382750293
"CCDC117" -1.8070344473551 4.14415990365136 -1.36931941740746 0.219757208876579 0.425612391049768 -4.59372385958853
"LINC00674" -2.44435036057711 4.92926076233309 -1.36928533618599 0.219767282711618 0.425612391049768 -4.59372399238129
"CLK2" -2.01923454737927 5.04274120402402 -1.36905828024721 0.219834407293449 0.425687014875098 -4.59372487706894
"LZTS2" -2.03687426177921 3.93304146257357 -1.36902287994936 0.219844874361104 0.425687014875098 -4.59372501499992
"AGAP11" -2.57643318394557 2.00666221226737 -1.36880475745596 0.21990937820458 0.425774091021961 -4.59372586487145
"MFSD12" -1.73692019471172 3.71086947437224 -1.36853569211005 0.219988970621798 0.425890362611541 -4.593726913222
"DAGLB" -2.81861086040797 2.92023230085915 -1.36803535051089 0.220137046361576 0.426103590254661 -4.59372886265772
"REEP3" -1.85118365106514 4.4802501168129 -1.36803142502615 0.220138208462528 0.426103590254661 -4.59372887795209
"FAM43A" -1.7523083568996 3.44481965781493 -1.36758879767474 0.220269279525504 0.426319435785599 -4.59373060248906
"CTCFL" 3.4408089979625 -1.00195887868667 1.36707704824307 0.220420907074743 0.426461433650645 -4.59373259629772
"CACNG2" 3.4408089979625 -1.00195887868667 1.36707704824307 0.220420907074743 0.426461433650645 -4.59373259629772
"RGS7BP" 3.4408089979625 -1.00195887868667 1.36707704824307 0.220420907074743 0.426461433650645 -4.59373259629772
"GABRG2" 3.4408089979625 -1.00195887868667 1.36707704824307 0.220420907074743 0.426461433650645 -4.59373259629772
"IER5L" 1.86961966068418 3.3220435884779 1.36690395084008 0.220472215917542 0.426522844621874 -4.59373327068716
"LRRC43" 2.82089549062627 0.100479125342023 1.36680460480881 0.220501668552735 0.426541965694353 -4.59373365773833
"PRKAR1B" -2.88627650824164 2.95406512477598 -1.36659936211067 0.220562527131673 0.426621830143676 -4.59373445735699
"ITIH5" -3.29738502388491 3.15961938259761 -1.36651435374999 0.220587738266587 0.426632735669636 -4.59373478854479
"KDM4A" -1.73467234449109 3.43600165161067 -1.36627810928073 0.220657815549307 0.426730405955838 -4.59373570893401
"FLJ21408" 1.75158598156742 1.42761513023203 1.36586197375123 0.220781302961476 0.426931339660336 -4.59373733014278
"HSD17B7" -2.33191459287654 1.88440291673285 -1.36546697061917 0.220898577197924 0.426985425628851 -4.59373886899713
"DAZAP1" -1.72512994153321 6.05665294854467 -1.36543421709086 0.220908304067639 0.426985425628851 -4.5937389965973
"TADA2B" -1.74293948751845 3.44013522312435 -1.36539510051836 0.220919921088691 0.426985425628851 -4.5937391489862
"ECM2" -2.60780433093147 2.02234778576031 -1.36537502186637 0.220925884354428 0.426985425628851 -4.59373922720777
"ETV3L" 3.12319114436132 -0.843149951886078 1.3652492256536 0.220963248554427 0.426985425628851 -4.59373971727794
"LOC100507472" 3.12319114436132 -0.843149951886078 1.3652492256536 0.220963248554427 0.426985425628851 -4.59373971727794
"HIST1H4C" 3.12319114436132 -0.843149951886078 1.3652492256536 0.220963248554427 0.426985425628851 -4.59373971727794
"FLVCR1" -1.83918867503396 2.79900400525524 -1.36524000943701 0.220965986195047 0.426985425628851 -4.59373975318189
"SNX4" -1.76943566001647 4.0321539478666 -1.36488068980912 0.221072744579462 0.427089971379561 -4.59374115298557
"C7orf25" -2.35456912415252 1.89573018237084 -1.36480080834683 0.221096484703661 0.427089971379561 -4.59374146417744
"LOC339874" 2.45241269354317 -0.507760726477005 1.36479414604201 0.221098464790887 0.427089971379561 -4.59374149013153
"LEKR1" 2.45241269354317 -0.507760726477005 1.36479414604201 0.221098464790887 0.427089971379561 -4.59374149013153
"SLC29A1" -1.72573941914025 5.23775680750688 -1.36468348395576 0.221131356742547 0.427115656439283 -4.59374192123275
"XRCC1" -1.72043077791029 3.53210630705399 -1.3645575647798 0.221168788921114 0.427144841287472 -4.5937424117679
"BACH2" -2.32184206851228 1.87936665455072 -1.36450081911777 0.221185659660123 0.427144841287472 -4.59374263282744
"TTI2" -2.33206861945127 1.88447993002021 -1.36434713800155 0.221231355585879 0.427195238988785 -4.59374323150805
"TMEM65" -2.39400578068627 1.91544851063771 -1.36421458327576 0.221270776594001 0.427209626497547 -4.59374374788554
"SOD3" 2.11762092610484 6.00277598481437 1.36419027852566 0.221278005374928 0.427209626497547 -4.59374384256631
"OVGP1" -2.3260060167893 1.88144862868923 -1.36382022769115 0.221388093215614 0.427384312091112 -4.59374528411206
"FUOM" -1.85272065750821 3.04848341007749 -1.36358813370306 0.221457165008483 0.427479793277534 -4.59374618823065
"TPRA1" -2.7867885141012 4.48928362842692 -1.36345996377131 0.221495317072293 0.427515578342758 -4.59374668751084
"ETS2" -1.77714189944447 9.11378695562247 -1.36338401786606 0.22151792652725 0.427521360413889 -4.5937469833534
"PDE1B" -2.35090745374959 1.89389934716938 -1.36295258433006 0.221646405919921 0.427708696415938 -4.59374866395772
"CD3D" -2.07027897830084 2.54606635980558 -1.36291984334742 0.221656158818623 0.427708696415938 -4.59374879149553
"CLSTN3" -1.77715698738055 4.59566407573482 -1.36286042028028 0.221673860779504 0.427708696415938 -4.59374902296912
"MCTS1" 1.73209820344052 5.82530131102473 1.36275588533791 0.22170500453919 0.427730924406153 -4.59374943016777
"KIAA1211L" -1.87459212244669 3.38545749083657 -1.36240873814422 0.221808457360147 0.427859834887029 -4.59375078240927
"FTSJ3" -1.72477966922653 5.2897617123508 -1.36239993588141 0.221811081076452 0.427859834887029 -4.59375081669643
"KRT4" -2.37964516065462 1.90826820062189 -1.36226339208569 0.221851784678332 0.427900482314273 -4.59375134856931
"RSBN1" -1.73632797607447 3.7827683197212 -1.36187681164135 0.221967060622974 0.42800905299466 -4.59375285438144
"CD300C" -2.36361822803199 1.90025473431057 -1.36187305270844 0.221968181779621 0.42800905299466 -4.59375286902315
"CACNA2D2" -1.96929463117012 2.49557418624022 -1.36187101762475 0.221968788775191 0.42800905299466 -4.59375287695016
"NFASC" -2.12360636879543 3.36521130541345 -1.36170224614033 0.222019132732494 0.42800905299466 -4.5937535343424
"ZAP70" -2.34072319935739 1.88880721997328 -1.36168687227709 0.222023719216038 0.42800905299466 -4.59375359422585
"ABCA5" -1.74003279570185 3.43868187721605 -1.36167959009803 0.222025891737882 0.42800905299466 -4.59375362259098
"SPATA5L1" -2.32801190091743 1.8824515707533 -1.36158745878132 0.222053379303837 0.428024187184801 -4.59375398145496
"SNX29" -1.83540146130667 3.03982381197671 -1.36147362549264 0.222087345943549 0.428051806484352 -4.59375442484903
"DNM1P46" 2.32415214410561 -0.443630451758225 1.36113270128561 0.222189102175221 0.428089773918328 -4.59375575277562
"CES3" 2.32415214410561 -0.443630451758225 1.36113270128561 0.222189102175221 0.428089773918328 -4.59375575277562
"TRH" 2.32415214410561 -0.443630451758225 1.36113270128561 0.222189102175221 0.428089773918328 -4.59375575277562
"MIR93" 2.32415214410561 -0.443630451758225 1.36113270128561 0.222189102175221 0.428089773918328 -4.59375575277562
"HYDIN" 3.25273475501988 -0.115440506854783 1.36107863286668 0.222205243937788 0.428089773918328 -4.59375596337452
"STOML1" -2.42231367173459 1.92960245616188 -1.36088628998271 0.222262675198879 0.428108221636673 -4.59375671255447
"SMG1P1" -2.45868968935785 1.94779046497351 -1.36066031708455 0.222330165105747 0.428108221636673 -4.59375759271588
"DAPK1" -1.89403752314632 4.63083305064919 -1.3606321750849 0.222338571396191 0.428108221636673 -4.59375770232796
"MITF" -1.73292030070161 3.31462157996403 -1.36060081579193 0.222347939061809 0.428108221636673 -4.59375782447113
"EPHA7" 3.50497104645028 0.5509225977906 1.36054745229373 0.222363880655456 0.428108221636673 -4.59375803231938
"HECTD2" -1.95331877164056 2.48758625647544 -1.36053192704732 0.222368518798062 0.428108221636673 -4.59375809278937
"PPIL3" -2.31498848307331 1.87593986183124 -1.36052045868403 0.222371945009424 0.428108221636673 -4.593758137458
"ZFY" -2.31498848307331 1.87593986183124 -1.36052045868403 0.222371945009424 0.428108221636673 -4.593758137458
"ACBD3" -1.86837363482477 4.5433122944693 -1.36034707613317 0.222423749428257 0.428170137444821 -4.5937588127704
"GPR3" -2.4398295711385 1.93836040586383 -1.3601541278282 0.222481412650733 0.428243319635114 -4.59375956428376
"B3GAT3" -3.01753453109625 3.38817693328639 -1.36005730871474 0.222510352441544 0.428261205489477 -4.59375994138156
"ARHGEF28" -2.3259645996077 1.88142792009843 -1.35987086222499 0.22256609194884 0.428330664507228 -4.5937606675616
"TC2N" -1.81751671437376 3.94913207236883 -1.35964449538797 0.222633782876776 0.42842310985831 -4.59376154921689
"NCKAP5" -1.96184855123609 2.4918511462732 -1.35943235150187 0.222697237562233 0.428507387636299 -4.59376237546824
"ASH1L" -2.0099859748406 4.81835088715489 -1.35876205300804 0.222897838909567 0.428855520761923 -4.59376498607274
"MAP2K1" -2.22539659343632 5.40091959321213 -1.35849204900502 0.222978689540386 0.428973212348789 -4.59376603763158
"CDKL3" 1.71165150718601 1.81606516450584 1.35841467575762 0.223001863246684 0.428979932326183 -4.59376633896735
"CCNT2" -1.81178490297742 4.61297803353325 -1.35832706658173 0.223028105293552 0.428992553043024 -4.59376668016638
"SALL4" 2.61826725138314 -0.59068800539699 1.3579878928239 0.223129726118772 0.429150149140639 -4.59376800108507
"CROCC" -2.42778320399056 1.93233722228986 -1.35789041836357 0.223158938452926 0.429150789351296 -4.59376838069733
"STAT2" 1.72224402582157 7.28224604736417 1.35785539328972 0.223169436036929 0.429150789351296 -4.59376851710132
"LOC728392" -2.13454402177455 2.57819888154243 -1.35772020643499 0.22320995791522 0.429190847977951 -4.59376904357995
"WDR12" -1.76684020452205 3.33158153187426 -1.3573821976407 0.22331130415887 0.429331596786471 -4.59377035992401
"SEPSECS" -2.32006952285145 1.8784803817203 -1.35731963571362 0.223330066852981 0.429331596786471 -4.59377060356335
"APOL6" 1.74520792611656 7.19266680567419 1.35727902226127 0.223342247830518 0.429331596786471 -4.5937707617268
"CDC14B" -1.97809721737762 2.49997547934397 -1.35710499266404 0.223394450394794 0.429377587186844 -4.59377143945742
"WDR54" -1.71018472011221 3.52698327815494 -1.35702514034897 0.22341840687686 0.429377587186844 -4.5937717504277
"FCGR3A" 1.76525717247504 6.45732962555414 1.35700226794277 0.223425269251419 0.429377587186844 -4.59377183949989
"SLC25A24" -1.71874894861258 3.42803995367141 -1.35683215266779 0.223476314656932 0.429427107976616 -4.5937725019781
"THUMPD3" -1.77000902075127 3.92537822555758 -1.35678508555935 0.223490439642461 0.429427107976616 -4.59377268527012
"ACSS2" -1.87373911163767 4.54599503287575 -1.35659302668852 0.223548085457412 0.4295000104641 -4.59377343319486
"RAMP1" -2.01092934918757 3.12758775591717 -1.35650670946381 0.223573997647549 0.429503168859218 -4.59377376933323
"SLC7A7" -1.73476903676396 4.94295289750962 -1.35640910644938 0.223603301065015 0.429503168859218 -4.59377414941927
"CYB5D2" -2.5673469603546 2.00211910047188 -1.35639064739532 0.223608843428656 0.429503168859218 -4.59377422130238
"COL4A3" -2.39528610967848 1.91608867513382 -1.35599643304588 0.223727236576813 0.429656764915595 -4.59377575643378
"CEACAM19" -1.75120698324113 3.71801286863694 -1.35594991010615 0.22374121239436 0.429656764915595 -4.59377593759933
"CD200" -1.76417995430784 5.61448859573345 -1.35592750227104 0.223747944146301 0.429656764915595 -4.59377602485781
"GFM1" -1.81692978769592 4.37283706230738 -1.3551098718991 0.223993701301802 0.430090795214533 -4.59377920873148
"KCTD17" -2.00358691060252 2.51272032595642 -1.3549958613425 0.224027989068635 0.43011874198265 -4.59377965268133
"SNX30" -1.74935244881506 3.54656714250637 -1.35452259903702 0.224170369552048 0.430354196329574 -4.59378149550779
"AP4S1" -2.32391147118241 1.88040135588578 -1.35418743846761 0.224271251623836 0.430509949066028 -4.59378280055641
"KDM5A" -1.88184516440135 4.64800816424521 -1.35370294536612 0.224417154588923 0.43073612817186 -4.5937846870374
"LMCD1" -1.72071518023604 7.28851998576529 -1.35366494909553 0.224428600616957 0.43073612817186 -4.59378483498233
"SCUBE1" -2.33231499358276 1.88460311708596 -1.35352610516245 0.224470430554326 0.430778479907787 -4.59378537559233
"CD248" -2.59363372779528 2.01526248419222 -1.35304878353194 0.224614288329365 0.431016607334727 -4.59378723408771
"PIGG" -1.7246213187654 3.90268437456464 -1.35294887476058 0.224644409892254 0.431036461480763 -4.59378762308591
"CASP8AP2" -2.30358647362447 1.87023885710681 -1.35281556141942 0.224684608292483 0.431072429256021 -4.59378814214284
"EMC10" -1.81769105988141 3.88907212826379 -1.35275554058275 0.224702708684998 0.431072429256021 -4.59378837583346
"LIMD1" -1.73163404600584 3.31397845261615 -1.35249747927193 0.224780546817506 0.431183805243437 -4.59378938058477
"GPR174" 3.10369407855338 -0.833401418982112 1.35227849115593 0.224846618500047 0.431272592700239 -4.59379023319568
"HCG11" -2.30944774700626 1.87316949379771 -1.35212175650062 0.224893918216561 0.431325361668842 -4.59379084342231
"RANBP1" -1.83547206885207 5.56205617542865 -1.35189447208706 0.224962524519535 0.431383051323742 -4.59379172831672
"ACTR8" -1.74822567319523 3.17752095761335 -1.35186833071394 0.224970416560167 0.431383051323742 -4.59379183009318
"TMEM45A" -1.87063554422669 2.81472743985161 -1.35182542413967 0.22498337053027 0.431383051323742 -4.59379199714145
"ACTL10" 2.31121282819281 -0.437160793801823 1.35155361318193 0.225065448887727 0.43142657544682 -4.59379305537506
"ARL9" 2.31121282819281 -0.437160793801823 1.35155361318193 0.225065448887727 0.43142657544682 -4.59379305537506
"SPDYE1" 2.31121282819281 -0.437160793801823 1.35155361318193 0.225065448887727 0.43142657544682 -4.59379305537506
"CMKLR1" -2.01821820009682 2.52003597070357 -1.35134854855288 0.22512738981046 0.431507361563366 -4.59379385373719
"DOCK7" -2.81746625045924 2.91965999588478 -1.35114805070242 0.225187966162846 0.431585518196744 -4.59379463431153
"RNF219" -2.29890377399829 1.86789750729372 -1.35089617033786 0.225264087511997 0.431693451336293 -4.59379561491559
"GNG7" -2.34141272240223 1.88915198149569 -1.35036909307984 0.225423451770025 0.431959538827766 -4.59379766685577
"RASAL3" -1.95035031878454 2.48610203004743 -1.35030588215106 0.225442570707192 0.431959538827766 -4.59379791293547
"ZNF577" -2.3635002828985 1.90019576174383 -1.3500757686261 0.225512183763566 0.432054941504302 -4.59379880875875
"SNORA63" 1.98452709595065 2.10362582340099 1.34988083033217 0.225571170893044 0.432129971168543 -4.59379956763756
"TOR4A" 1.92955888085756 3.53478739197634 1.34966354490512 0.225636936505843 0.432217972143234 -4.59380041350255
"SNHG11" -2.44787550117011 1.94238337087963 -1.34954930488724 0.225671520370312 0.432246232821766 -4.59380085822069
"EML2" -1.76228517093335 3.72355196248305 -1.34947264120103 0.225694731434008 0.432252707237244 -4.59380115665863
"CBL" -2.05146984988026 3.94033925662409 -1.3493838324218 0.225721622292043 0.432266227473173 -4.59380150237369
"PRPSAP1" -1.73651054166971 4.01569138869322 -1.34929755278424 0.225747750101899 0.432273829225514 -4.59380183824171
"CTSS" 1.75006580648903 8.28035703598939 1.3492397515703 0.225765255397681 0.432273829225514 -4.59380206324849
"FLJ12825" 2.43698221169079 -0.500045485550814 1.34909490995297 0.225809126547827 0.432300863363516 -4.59380262708036
"SERPINE2" 1.8392520085224 5.57347130029017 1.34906218164265 0.225819040705464 0.432300863363516 -4.5938027544828
"WIF1" -2.34843255358946 1.89266189708931 -1.34873389271533 0.225918508656465 0.432453300534378 -4.59380403241005
"ACAP3" -2.37088368830165 1.90388746444541 -1.34849732265141 0.225990211252391 0.432487749660861 -4.59380495328993
"MRPL1" -1.74916050918314 3.1779883756073 -1.3484317169437 0.226010099474714 0.432487749660861 -4.5938052086666
"FNDC4" -2.45764659429968 1.94726891744442 -1.34835551182031 0.226033202864355 0.432487749660861 -4.59380550530139
"MAEL" 3.41074850174372 -0.98692863057728 1.34828179140472 0.22605555497941 0.432487749660861 -4.59380579226306
"OR4K2" 3.41074850174372 -0.98692863057728 1.34828179140472 0.22605555497941 0.432487749660861 -4.59380579226306
"HMGA1P7" 3.41074850174372 -0.98692863057728 1.34828179140472 0.22605555497941 0.432487749660861 -4.59380579226306
"FKBP1B" -2.40192420901089 1.91940772480003 -1.34815939898812 0.226092668896024 0.432520791989349 -4.5938062686812
"SEC23A" -1.90835274274534 4.19481905134648 -1.34803627357645 0.226130010619154 0.43255426427957 -4.59380674794931
"PDE7B" -1.75874310145953 3.00149463205314 -1.34789442084505 0.226173038884918 0.432579065054811 -4.59380730010985
"RBKS" 1.93315328724098 2.95656444474294 1.3478626810514 0.226182667542767 0.432579065054811 -4.59380742365613
"TPX2" 1.75675813339052 1.24374401462812 1.34775190022386 0.226216277164821 0.432600763118957 -4.59380785486578
"MPEG1" 1.80677615276487 3.91734311603674 1.34759400907569 0.226264187283637 0.432600763118957 -4.59380846944576
"TFCP2L1" -2.30274219223981 1.86981671641448 -1.34734804837331 0.226338839218079 0.432600763118957 -4.59380942681942
"NPTN" -1.77313131720096 5.83267488904734 -1.34717940024821 0.226390038697504 0.432600763118957 -4.5938100832552
"LGALS1" -1.7103720691397 8.87721010610533 -1.3471437335662 0.226400867995225 0.432600763118957 -4.59381022208125
"DNM1P35" 2.29222890309329 -0.427668831252068 1.34710599247176 0.22641232764422 0.432600763118957 -4.59381036898127
"LOC100128568" 2.29222890309329 -0.427668831252068 1.34710599247176 0.22641232764422 0.432600763118957 -4.59381036898127
"FER1L5" 2.29222890309329 -0.427668831252068 1.34710599247176 0.22641232764422 0.432600763118957 -4.59381036898127
"SCO2" 2.29222890309329 -0.427668831252068 1.34710599247176 0.22641232764422 0.432600763118957 -4.59381036898127
"HCG22" 2.29222890309329 -0.427668831252068 1.34710599247176 0.22641232764422 0.432600763118957 -4.59381036898127
"ST18" 2.29222890309329 -0.427668831252068 1.34710599247176 0.22641232764422 0.432600763118957 -4.59381036898127
"CHD2" -1.9121143076213 6.49009130195722 -1.34699737168235 0.226445312010461 0.432625862555178 -4.59381079176526
"AIFM1" -1.72518017020652 3.16599820611899 -1.34674284174625 0.226522620865415 0.432735632515639 -4.59381178246037
"RPUSD2" -1.93415245360201 2.47800309745616 -1.34663884374759 0.226554215207563 0.432740507862057 -4.5938121872429
"GMEB1" -2.32747478819277 1.88218301439096 -1.34660374382661 0.226564879374308 0.432740507862057 -4.59381232385878
"RHOU" -2.0184014950321 4.89757136925294 -1.3464516559483 0.226611092404333 0.432766621294383 -4.59381291581199
"TRIM3" -1.71870273990361 3.42801684931693 -1.34642806943042 0.226618260102495 0.432766621294383 -4.59381300761448
"CLSTN1" -1.75703217877651 4.99416964285789 -1.34631719459939 0.226651956547457 0.432793052725791 -4.59381343915536
"DUSP4" -1.92888216001009 4.85281170174194 -1.34600104050618 0.226748065051544 0.432938645228495 -4.59381466965792
"MAP1S" -1.77479407839218 3.19080516021182 -1.34561827516481 0.226864471953734 0.433060246842211 -4.59381615938833
"MRPS34" -1.81910321658445 4.46420989957256 -1.34552413956377 0.226893108784692 0.433060246842211 -4.59381652576099
"ZSCAN22" -2.29309673885907 1.86499398972411 -1.34546220373846 0.226911951950435 0.433060246842211 -4.59381676681211
"OCA2" 2.86098066496826 -0.71204471218955 1.34539972999241 0.226930960197813 0.433060246842211 -4.59381700995592
"LINC00311" 2.86098066496826 -0.71204471218955 1.34539972999241 0.226930960197813 0.433060246842211 -4.59381700995592
"PRND" 2.86098066496826 -0.71204471218955 1.34539972999241 0.226930960197813 0.433060246842211 -4.59381700995592
"GPR176" -1.76052696624 3.00238656444338 -1.34524253134949 0.226978795757566 0.433113613860428 -4.59381762175909
"NEK6" -1.75462404661011 4.16039915207212 -1.3451576026518 0.227004643341296 0.43312501846203 -4.59381795229174
"RPS19" -1.80527302648096 9.43435018404367 -1.34480818354996 0.227111014989687 0.433290047591266 -4.59381931217338
"C4orf19" 2.04305573831466 2.58759760789958 1.34469457208412 0.227145610733062 0.433318123328247 -4.59381975432459
"MED23" -1.74081957610093 3.1738179090662 -1.34453066785002 0.227195529442361 0.433343511501905 -4.59382039219922
"SMYD5" -2.28989625575865 3.44835624889506 -1.34452032108772 0.22719868098563 0.433343511501905 -4.59382043246605
"NF1" -1.88930179957961 4.47045144214199 -1.34414337327143 0.227313523169895 0.43352461847355 -4.59382189942951
"ARL15" -2.34308309492426 1.88998716775671 -1.34405927329377 0.227339152473105 0.433535564869315 -4.59382222671602
"SLC24A3" -1.8109453017528 2.78488231861466 -1.34375815960491 0.227430937589939 0.433563926789168 -4.5938233985277
"FLJ37201" 2.3112128281928 -0.437160793801822 1.34339325205745 0.227542212935826 0.433563926789168 -4.59382481857127
"LINC00592" 2.3112128281928 -0.437160793801822 1.34339325205745 0.227542212935826 0.433563926789168 -4.59382481857127
"SLC9A7P1" 2.3112128281928 -0.437160793801822 1.34339325205745 0.227542212935826 0.433563926789168 -4.59382481857127
"EME2" 2.3112128281928 -0.437160793801822 1.34339325205745 0.227542212935826 0.433563926789168 -4.59382481857127
"SNORD12B" 2.3112128281928 -0.437160793801822 1.34339325205745 0.227542212935826 0.433563926789168 -4.59382481857127
"ACY1" 2.3112128281928 -0.437160793801822 1.34339325205745 0.227542212935826 0.433563926789168 -4.59382481857127
"MIR320A" 2.3112128281928 -0.437160793801822 1.34339325205745 0.227542212935826 0.433563926789168 -4.59382481857127
"BAHCC1" -2.2859193633032 1.86140530194618 -1.34335329524148 0.22755440038859 0.433563926789168 -4.593824974062
"CD164L2" 2.33732780757908 -0.450218283494961 1.34322768629182 0.227592716902402 0.433563926789168 -4.59382546286302
"KY" 2.33732780757908 -0.450218283494961 1.34322768629182 0.227592716902402 0.433563926789168 -4.59382546286302
"TTLL2" 2.33732780757908 -0.450218283494961 1.34322768629182 0.227592716902402 0.433563926789168 -4.59382546286302
"HSF4" -2.37050413926769 1.90369768992843 -1.34287852610444 0.227699257314695 0.43368732721478 -4.5938268215835
"UQCRC2" -1.75575115655318 6.14665236807377 -1.34287841182952 0.227699292191119 0.43368732721478 -4.59382682202819
"ABI2" -1.8780856853636 4.69053305820526 -1.34281979015892 0.227717184014917 0.43368732721478 -4.59382705014554
"SNHG1" -1.7759494007987 6.23864162080723 -1.34261484436159 0.227779745119093 0.433746193833246 -4.59382784765483
"MGAT5B" 2.79535839832914 0.113247671490591 1.34258815964175 0.227787891948854 0.433746193833246 -4.59382795149285
"ELMO3" -2.28280407351345 1.85984765705131 -1.341582878576 0.228094994549344 0.434235691912188 -4.59383186321311
"OGG1" -2.35579218555346 1.89634171307131 -1.34156887354501 0.228099275563416 0.434235691912188 -4.59383191770741
"ZC3H10" -2.28734089978717 1.86211607018816 -1.34155104921125 0.22810472415445 0.434235691912188 -4.59383198706273
"TPP2" -1.87067447443275 4.54446271427329 -1.34131981587741 0.228175418793737 0.434332338088122 -4.59383288679581
"SMYD2" -1.74925500892292 3.44329298382659 -1.34124426150659 0.228198522191951 0.434338385279249 -4.59383318077649
"ARMCX6" -2.29011030546955 1.86350077302936 -1.34074209980426 0.228352129164492 0.434589708630939 -4.59383513464413
"CABLES2" -2.28161584589297 1.85925354324106 -1.34068225319399 0.228370441925897 0.434589708630939 -4.5938353674981
"GALNT2" -1.98238931303467 5.61653087242044 -1.34054619537874 0.228412079842477 0.434626213434521 -4.59383589687498
