"Series15_HealthyLungBiopsy_2" "Series15_HealthyLungBiopsy_1" "Series15_COVID19Lung_2" "Series15_COVID19Lung_1"
"MIR3191" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"CCDC9" 4.34465032540233 4.17928396850114 -1.26666662339617 2.70355786398533
"C5AR1" 5.66870785985104 4.78781694070185 7.146961305628 7.91301122961428
"C5AR2" -1.59893007953537 -2.24051419069973 -1.26666662339617 2.70355786398533
"DHX34" 3.87532895677957 4.39555265096944 2.64022397221235 2.70355786398533
"MEIS3" 3.07606462204826 1.25871843599555 -1.26666662339617 2.70355786398533
"SLC8A2" -0.970898856922328 0.248870650039199 -1.26666662339617 2.70355786398533
"KPTN" 2.83038155072559 1.98385859476496 -1.26666662339617 2.70355786398533
"NAPA-AS1" 0.299190306445416 -0.731500543211868 -1.26666662339617 2.70355786398533
"NAPA" 7.31368712710011 6.50276669181576 8.16169354930812 8.76964705444311
"ZNF541" -1.15147110256415 -3.13359898678321 -1.26666662339617 2.70355786398533
"EHD2" 7.80330682244092 6.51463017873779 4.841857833382 5.87348286542765
"SNORD23" -0.414505508397943 -0.986757598453943 -1.26666662339617 2.70355786398533
"TPRX1" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"CRX" 0.299190306445416 -3.61902581395346 -1.26666662339617 2.70355786398533
"SULT2A1" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"SNAR-A12" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"SNAR-A13" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"SNAR-C1" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"SNAR-C5" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"SNAR-C2" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"SNAR-A1" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"SNAR-A2" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"SNAR-A14" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"SNAR-A10" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"SNAR-A11" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"SNAR-A4" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"SNAR-A5" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"SNAR-A9" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"SNAR-A3" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"SNAR-A7" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"SNAR-A6" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"SNAR-A8" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"SNAR-C4" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"SNAR-C3" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"BSPH1" -3.47339919745151 -5.94095390884082 -1.26666662339617 2.70355786398533
"ELSPBP1" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"CABP5" -3.47339919745151 -5.94095390884082 -1.26666662339617 2.70355786398533
"PLA2G4C" 4.51717754866186 5.5554005797238 2.82079621785417 2.70355786398533
"LIG1" 3.36370306800014 2.77672251422558 1.54068829866143 4.28852036470649
"CARD8" 5.44844173962298 5.16952940097541 5.78861581210502 2.70355786398533
"ZNF114" -3.47339919745151 -2.24051419069973 -1.26666662339617 2.70355786398533
"CCDC114" -1.15147110256415 1.09246909269663 3.37718956637856 4.28852036470649
"EMP3" 7.42721607273052 8.10352559477126 8.07540804460297 9.07859729533226
"TMEM143" 2.50388072604841 0.827230415936109 -1.26666662339617 4.28852036470649
"SYNGR4" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"KDELR1" 6.9092248291234 6.36197055577713 6.92809023102608 7.8328408809303
"GRIN2D" -1.59893007953537 -1.69302639539723 -1.26666662339617 5.02548595887269
"GRWD1" 5.86273538993412 5.61603104875365 2.82079621785417 2.70355786398533
"KCNJ14" 2.1413106466637 0.953863854467126 -1.26666662339617 2.70355786398533
"CYTH2" 6.67422973779234 6.44787062918278 4.09088538122191 2.70355786398533
"LMTK3" -3.47339919745151 -2.77102890739851 -1.26666662339617 2.70355786398533
"SULT2B1" 2.39284941365966 2.80387992865873 -1.26666662339617 2.70355786398533
"FAM83E" 1.24541905000444 -0.449100812511143 0.318295877324987 2.70355786398533
"SPACA4" -5.05836169817267 -0.811670891895851 -1.26666662339617 2.70355786398533
"RPL18" 10.3764945385698 10.1985774592795 7.49155659133056 7.98896008284758
"SPHK2" 2.70318953427181 1.8855945784501 -1.26666662339617 2.70355786398533
"DBP" 1.62813882901055 2.58652309721958 -1.26666662339617 2.70355786398533
"CA11" 4.12899037502783 1.27821461162134 -1.26666662339617 2.70355786398533
"SEC1P" -2.73643360328531 -3.13359898678321 -1.26666662339617 2.70355786398533
"NTN5" 1.0077274922851 -2.24051419069973 -1.26666662339617 4.28852036470649
"FUT2" 0.614063643798828 -1.4173919527838 -1.26666662339617 2.70355786398533
"MAMSTR" 1.62813882901055 -1.69302639539723 0.318295877324987 2.70355786398533
"RASIP1" 7.59381105533704 5.49939621035974 2.82079621785417 2.70355786398533
"IZUMO1" 0.964006114855787 0.287864781655063 -1.26666662339617 2.70355786398533
"FUT1" 5.84175036480479 4.2426814726324 -1.26666662339617 2.70355786398533
"FGF21" -5.05836169817267 -3.61902581395346 -1.26666662339617 2.70355786398533
"BCAT2" 5.18600213694784 4.16102176210841 0.318295877324987 2.70355786398533
"HSD17B14" 4.3531492898394 3.06186110676624 3.5913143717314 2.70355786398533
"PLEKHA4" 5.41026234474535 4.84449855931773 -1.26666662339617 4.28852036470649
"PPP1R15A" 9.19482100143738 10.8547687063638 7.98363179451016 8.53644787815007
"TULP2" 0.299190306445416 0.325832631854084 -1.26666662339617 2.70355786398533
"NUCB1" 8.36014979221498 7.04897272171907 7.04167240674324 8.63429520154822
"DHDH" 1.9303229885995 1.21891742793757 -1.26666662339617 2.70355786398533
"BAX" 6.27199501878528 5.80093436389443 4.15959813130593 5.51091278604294
"FTL" 13.7087332401957 12.8499068176487 13.0973996169093 13.7499998119926
"GYS1" 4.69819462435142 5.84572412504984 2.82079621785417 5.02548595887269
"RUVBL2" 5.86124654043059 5.94283489441914 2.82079621785417 5.02548595887269
"LHB" -5.05836169817267 -3.61902581395346 -1.26666662339617 2.70355786398533
"LOC101059948" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"SNAR-G2" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"CGB2" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"CGB1" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"SNAR-G1" -5.05836169817267 -4.35599140811966 -1.26666662339617 2.70355786398533
"CGB5" -5.05836169817267 -4.35599140811966 -1.26666662339617 2.70355786398533
"CGB8" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"CGB7" -3.47339919745151 -3.61902581395346 -1.26666662339617 2.70355786398533
"NTF4" -0.0139675788142142 -2.48152229020352 -1.26666662339617 2.70355786398533
"KCNA7" -3.47339919745151 -3.61902581395346 -1.26666662339617 2.70355786398533
"SNRNP70" 7.70630259390068 6.30904835899963 4.46125383116703 2.70355786398533
"LIN7B" 2.25452125711169 1.17798716388269 -1.26666662339617 2.70355786398533
"C19orf73" -0.666044275393907 -1.4173919527838 -1.26666662339617 2.70355786398533
"PPFIA3" 4.08884322676956 1.80723894074864 -1.26666662339617 2.70355786398533
"HRC" 4.27479365213795 -2.24051419069973 -1.26666662339617 2.70355786398533
"TRPM4" 4.98739796321002 3.86156245628041 -1.26666662339617 4.28852036470649
"SLC6A16" 3.88121751614203 3.138530874986 1.05526147149119 2.70355786398533
"MIR4324" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"CD37" 5.83114226523881 4.53579229509865 9.24409754452172 9.59837562729328
"TEAD2" 6.84439024667749 5.75557900523748 4.22518647293351 5.02548595887269
"DKKL1" -5.05836169817267 -2.48152229020352 -1.26666662339617 2.70355786398533
"CCDC155" -5.05836169817267 -2.77102890739851 -1.26666662339617 2.70355786398533
"PTH2" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"SLC17A7" 1.35102923796503 -0.896559789482364 -1.26666662339617 2.70355786398533
"PIH1D1" 6.06769741789801 5.72748791921218 2.64022397221235 2.70355786398533
"ALDH16A1" 3.69986151655406 1.63647491919493 1.90325837804614 4.28852036470649
"FLT3LG" 3.68647213932688 3.49158799154744 1.54068829866143 2.70355786398533
"RPL13A" 8.11640797513176 7.42605123798149 5.89320471338222 5.51091278604294
"RPL13AP5" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"SNORD32A" 1.70982262660426 1.19859744355798 -1.26666662339617 2.70355786398533
"SNORD33" -0.970898856922328 -0.0583108594789764 -1.26666662339617 4.28852036470649
"SNORD34" -0.810434184729082 -1.69302639539723 -1.26666662339617 2.70355786398533
"SNORD35A" 2.79338734324339 1.75253304865851 -1.26666662339617 2.70355786398533
"RPS11" 11.0491210351251 10.5440105548813 10.0670478026978 11.1588850842899
"SNORD35B" 2.37626652946406 1.35366684005081 -1.26666662339617 2.70355786398533
"MIR150" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"FCGRT" 8.05032609798194 6.14152781902229 6.04621633188819 7.8328408809303
"RCN3" 4.39078694720277 5.38828183289298 3.68752968699071 5.02548595887269
"NOSIP" 6.54943094374654 6.0955631616457 2.82079621785417 5.51091278604294
"PRRG2" 1.62813882901055 0.362826839336285 -1.26666662339617 2.70355786398533
"PRR12" 2.57826292237098 1.35366684005081 0.318295877324987 5.87348286542765
"RRAS" 7.65179899361025 6.36482286006899 5.52774924295394 5.51091278604294
"SCAF1" 3.57463349897029 3.6938571413309 1.05526147149119 2.70355786398533
"IRF3" 6.30193672844538 5.4529727667996 4.71061330010375 5.87348286542765
"BCL2L12" 3.17525797858703 3.20115314846173 3.12565079938259 4.28852036470649
"PRMT1" 7.72811214704863 8.3993830327541 3.77772749596228 5.02548595887269
"MIR5088" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"ADM5" 5.78791221317724 2.33981686128978 -1.26666662339617 2.70355786398533
"CPT1C" 3.17525797858703 -0.655551689978569 -1.26666662339617 2.70355786398533
"TSKS" -2.25100677611506 -3.13359898678321 -1.26666662339617 2.70355786398533
"AP2A1" 5.13269751635899 4.98163049387285 2.98126089004742 5.02548595887269
"FUZ" 3.29478512732542 1.15707817411971 -1.26666662339617 2.70355786398533
"MED25" 2.39284941365966 2.28304776535729 2.64022397221235 5.02548595887269
"PTOV1-AS1" 3.00233423351489 2.65523584730359 2.98126089004742 2.70355786398533
"PTOV1" 5.98124281978109 5.20051464655227 3.8626163935488 2.70355786398533
"MIR4749" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"PNKP" 4.80117308820999 3.71904198358916 2.82079621785417 2.70355786398533
"AKT1S1" 4.89728820935571 4.87362855706546 4.34804322071904 2.70355786398533
"TBC1D17" 4.10905644765907 3.72260419537646 -1.26666662339617 2.70355786398533
"MIR4750" -5.05836169817267 -4.35599140811966 -1.26666662339617 2.70355786398533
"IL4I1" 1.28148830471196 5.13652944801869 3.12565079938259 5.87348286542765
"NUP62" 5.13516366232855 6.04737574039027 4.46125383116703 2.70355786398533
"ATF5" 4.64727068918875 4.2770037890233 3.68752968699071 2.70355786398533
"MIR4751" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"SIGLEC11" 1.09138542133201 -3.61902581395346 -1.26666662339617 2.70355786398533
"SIGLEC16" -0.303474196009199 -2.77102890739851 -1.26666662339617 2.70355786398533
"VRK3" 4.88268590816791 5.0139693831895 3.25689533266084 2.70355786398533
"ZNF473" 3.99420635263149 4.60111063344262 -1.26666662339617 5.02548595887269
"SNAR-B2" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"SNAR-B1" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"SNAR-D" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"IZUMO2" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MYH14" 4.58729673423604 4.67651355645338 4.22518647293351 4.28852036470649
"KCNC3" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"NAPSB" 3.37209085349286 2.85670761701294 -1.26666662339617 2.70355786398533
"NAPSA" 7.28232295619077 8.30526710714542 4.96215206709971 7.09587528676409
"NR1H2" 7.03406511760759 5.82764397335356 3.25689533266084 4.28852036470649
"POLD1" 3.66615215494728 3.24639816435968 -1.26666662339617 2.70355786398533
"SPIB" -2.25100677611506 0.688402711238792 1.54068829866143 2.70355786398533
"MYBPC2" -0.666044275393907 0.398896094043807 -1.26666662339617 2.70355786398533
"FAM71E1" -0.414505508397943 -1.08297291371325 -1.26666662339617 2.70355786398533
"EMC10" 5.56094125724302 4.03489405916597 3.25689533266084 2.70355786398533
"JOSD2" 4.81046085660233 3.08971322740612 1.05526147149119 2.70355786398533
"ASPDH" -5.05836169817267 -2.77102890739851 -1.26666662339617 2.70355786398533
"LRRC4B" 1.51149391015828 -1.08297291371325 -1.26666662339617 2.70355786398533
"SNAR-F" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"SYT3" -3.47339919745151 -2.77102890739851 -1.26666662339617 2.70355786398533
"C19orf81" -0.810434184729082 -0.0583108594789764 -1.26666662339617 2.70355786398533
"SHANK1" -1.35792198003158 -4.35599140811966 -1.26666662339617 2.70355786398533
"CLEC11A" 4.0579822630648 1.04773077793135 2.82079621785417 2.70355786398533
"GPR32" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"C19orf48" 5.64813431988852 4.62224236337592 -1.26666662339617 2.70355786398533
"SNORD88B" -5.05836169817267 -2.48152229020352 -1.26666662339617 2.70355786398533
"SNORD88A" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"SNORD88C" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"KLK1" -5.05836169817267 -1.18606640667735 -1.26666662339617 2.70355786398533
"KLK15" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"KLK3" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"KLK2" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"KLKP1" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"KLK4" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"KLK5" -1.88843669673036 -5.94095390884082 -1.26666662339617 2.70355786398533
"KLK6" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"KLK7" 2.16080682228949 -2.0340633132323 -1.26666662339617 2.70355786398533
"KLK8" -2.73643360328531 -5.94095390884082 -1.26666662339617 2.70355786398533
"KLK9" -5.05836169817267 -3.13359898678321 -1.26666662339617 2.70355786398533
"KLK10" 2.42545407909159 3.14385447896354 6.75014166429038 7.09587528676409
"KLK11" 1.0077274922851 4.19987586193218 4.09088538122191 2.70355786398533
"KLK12" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"KLK13" -5.05836169817267 -2.77102890739851 -1.26666662339617 2.70355786398533
"KLK14" -5.05836169817267 -2.24051419069973 -1.26666662339617 2.70355786398533
"CTU1" 0.151091667456282 0.717257573910977 1.05526147149119 2.70355786398533
"SIGLEC9" 1.78712835277171 2.19347241138011 3.37718956637856 2.70355786398533
"SIGLEC7" 0.49622715350497 1.95991289913993 4.51469309012849 5.51091278604294
"SIGLEC17P" 2.60697421901251 1.49367431879591 0.318295877324987 2.70355786398533
"CD33" 3.05538046787652 2.33050911906356 3.12565079938259 5.51091278604294
"SIGLECL1" -5.05836169817267 -4.35599140811966 -1.26666662339617 2.70355786398533
"IGLON5" 0.872375639390219 -0.896559789482364 -1.26666662339617 2.70355786398533
"VSIG10L" 1.57099492190694 0.325832631854084 5.27249218771186 2.70355786398533
"ETFB" 6.8031129769531 3.96142120564521 2.82079621785417 5.51091278604294
"CLDND2" 1.51149391015828 -1.08297291371325 -1.26666662339617 2.70355786398533
"NKG7" 4.30138786214966 5.72748791921218 5.87288472900262 6.40399758212642
"LIM2" -5.05836169817267 -1.85349106759048 -1.26666662339617 2.70355786398533
"SIGLEC10" 0.433491398157007 0.800513077560329 -1.26666662339617 2.70355786398533
"LOC100129083" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"SIGLEC8" 0.556348145942541 0.953863854467126 1.54068829866143 2.70355786398533
"CEACAM18" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"SIGLEC12" 1.54155114401446 -1.18606640667735 3.12565079938259 2.70355786398533
"SIGLEC6" -0.970898856922328 -0.213033454277619 3.25689533266084 2.70355786398533
"ZNF175" 2.51906712986308 3.6938571413309 2.43377309474492 2.70355786398533
"SIGLEC5" 1.83645606513528 0.501989587007911 5.27249218771186 2.70355786398533
"SIGLEC14" -5.05836169817267 3.02771288435439 7.97888608285951 8.76964705444311
"MIR99B" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIRLET7E" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR125A" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"HAS1" 5.23050437599315 2.28304776535729 2.43377309474492 2.70355786398533
"FPR1" 6.08947919549967 3.64963314107422 9.69405937144289 9.6922425507575
"FPR2" 4.01577976457984 1.91079513257524 4.46125383116703 7.22711982004235
"FPR3" 2.63512525932666 3.46631385540391 3.4882208787673 2.70355786398533
"ZNF577" 3.79650668508757 2.36738512129859 -1.26666662339617 2.70355786398533
"ZNF649" 2.8782762408299 4.33400656329978 1.54068829866143 2.70355786398533
"ZNF613" 2.56369012128371 2.65523584730359 1.05526147149119 2.70355786398533
"ZNF350" 3.75862192508271 3.52052553844534 2.98126089004742 2.70355786398533
"ZNF615" 3.21310132973171 3.29506028305927 1.05526147149119 2.70355786398533
"ZNF614" 3.27702865652126 3.69022314686316 0.318295877324987 2.70355786398533
"ZNF432" 1.99692073732852 2.3490649380918 -1.26666662339617 2.70355786398533
"ZNF841" 3.06575961365652 4.85102291205787 -1.26666662339617 2.70355786398533
"ZNF616" 1.73605416817744 2.54688612498223 -1.26666662339617 2.70355786398533
"ZNF836" 1.83645606513528 2.17278825720837 -1.26666662339617 2.70355786398533
"PPP2R1A" 8.05456644368244 7.85417256972407 7.07762928451965 7.22711982004235
"ZNF766" 3.91030509502254 3.50406093702761 -1.26666662339617 2.70355786398533
"MIR643" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"ZNF480" 3.54526464681352 4.71278686986575 1.05526147149119 2.70355786398533
"ZNF610" 1.13146286070735 1.85994599107949 3.12565079938259 2.70355786398533
"ZNF880" 2.84250510980808 2.74904406257863 -1.26666662339617 2.70355786398533
"ZNF528" 3.27702865652126 3.1007052427964 -1.26666662339617 2.70355786398533
"ZNF534" -5.05836169817267 -4.35599140811966 -1.26666662339617 2.70355786398533
"ZNF578" 2.08118965422613 1.80723894074864 -1.26666662339617 2.70355786398533
"ZNF808" 0.722998015351992 1.13586168821001 -1.26666662339617 2.70355786398533
"ZNF701" 2.53409533909541 2.76294966460385 -1.26666662339617 2.70355786398533
"ZNF137P" 1.81200302141074 1.51025720299151 -1.26666662339617 2.70355786398533
"ZNF83" 5.7642091327775 5.54939559689847 2.64022397221235 2.70355786398533
"ZNF611" 2.39284941365966 2.8631771123425 2.43377309474492 2.70355786398533
"ZNF600" 2.18004304115241 4.26239409413895 -1.26666662339617 2.70355786398533
"ZNF28" 2.30796051607315 3.82888393478862 3.25689533266084 2.70355786398533
"ZNF468" 2.95844658951389 3.74028450293699 -1.26666662339617 2.70355786398533
"ZNF320" 3.86941626390967 2.8631771123425 -1.26666662339617 2.70355786398533
"ZNF816-ZNF321P" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"ZNF321P" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"ZNF816" 1.35102923796503 1.40777424539026 3.25689533266084 2.70355786398533
"ZNF702P" 0.433491398157007 1.49367431879591 -1.26666662339617 2.70355786398533
"ERVV-1" -1.88843669673036 -2.24051419069973 -1.26666662339617 2.70355786398533
"ERVV-2" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"ZNF160" 4.84702530684546 5.35538877585207 -1.26666662339617 2.70355786398533
"ZNF415" 2.76818678911825 2.18316740298837 -1.26666662339617 2.70355786398533
"ZNF347" 2.99148685127789 2.65523584730359 -1.26666662339617 2.70355786398533
"ZNF665" -1.15147110256415 -2.24051419069973 -1.26666662339617 2.70355786398533
"ZNF818P" 1.28148830471196 0.434085522506107 -1.26666662339617 2.70355786398533
"ZNF677" 0.669558756390531 1.51025720299151 2.43377309474492 2.70355786398533
"VN1R2" -5.05836169817267 -4.35599140811966 -1.26666662339617 2.70355786398533
"VN1R4" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"FAM90A27P" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"BIRC8" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"ZNF845" 1.73605416817744 2.89509644621725 0.318295877324987 2.70355786398533
"ZNF525" 2.29036645605841 3.30459879741486 -1.26666662339617 2.70355786398533
"ZNF765" 1.28148830471196 2.39443644585311 -1.26666662339617 2.70355786398533
"ZNF761" 3.24084632021461 4.49679816348278 -1.26666662339617 2.70355786398533
"TPM3P9" 2.34251773810952 2.41219291665726 0.318295877324987 2.70355786398533
"ZNF813" 1.0077274922851 -0.811670891895851 -1.26666662339617 2.70355786398533
"ZNF331" 6.35579498110147 6.28816531181778 3.5913143717314 2.70355786398533
"LOC284379" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"DPRX" -1.59893007953537 -4.35599140811966 -1.26666662339617 2.70355786398533
"MIR512-2" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR512-1" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR1323" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR498" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR520E" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR515-1" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR515-2" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR519E" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR520F" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR519C" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR1283-1" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR520A" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR526B" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR519B" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR525" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR523" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR518F" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR520B" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR518B" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR526A1" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR520C" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR518C" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR524" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR517A" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR519D" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR521-2" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR520D" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR517B" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR520G" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR516B2" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR526A2" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR518E" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR518A1" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR518D" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR516B1" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR518A2" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR517C" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR520H" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR521-1" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR522" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR519A1" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR527" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR516A1" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR1283-2" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR516A2" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR519A2" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR371A" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR371B" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR372" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"MIR373" -2.25100677611506 -5.94095390884082 -1.26666662339617 2.70355786398533
"NLRP12" 1.59984978457913 -1.69302639539723 3.25689533266084 2.70355786398533
"MYADM" 7.72688640777279 6.79354403285175 8.70343926721601 8.53644787815007
"PRKCG" -3.47339919745151 -0.0583108594789764 -1.26666662339617 2.70355786398533
"CACNG7" -1.88843669673036 -3.61902581395346 1.05526147149119 2.70355786398533
"CACNG8" 0.151091667456282 -3.61902581395346 -1.26666662339617 2.70355786398533
"MIR935" -5.05836169817267 -5.94095390884082 -1.26666662339617 2.70355786398533
"CACNG6" -1.59893007953537 -1.85349106759048 2.43377309474492 2.70355786398533
"VSTM1" 0.774528315992074 -4.35599140811966 -1.26666662339617 2.70355786398533
"TARM1" -5.05836169817267 -4.35599140811966 -1.26666662339617 2.70355786398533
"OSCAR" 2.94726285102121 3.14385447896354 2.43377309474492 2.70355786398533
"NDUFA3" 6.24484825077211 5.73102936325105 5.36268999668344 6.79102070523567
"TFPT" 5.03042654054424 4.24763493686653 3.5913143717314 2.70355786398533
"PRPF31" 6.64942879735616 5.63789048271738 3.4882208787673 2.70355786398533
"CNOT3" 4.04754681039849 4.19987586193218 2.98126089004742 2.70355786398533
"LENG1" 3.99963002458651 3.8647899633108 -1.26666662339617 2.70355786398533
